"convid","cm","client","subject","open","accepted","updated","created"
1175,66,600,"New Conversation on 07/29",FALSE,TRUE,"2016-07-29 14:56:08.606714+00","2016-07-29 14:56:08.606714+00"
1176,66,600,"New Conversation on 07/29",FALSE,TRUE,"2016-07-29 14:56:28.626527+00","2016-07-29 14:56:28.626527+00"
1207,67,618,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 14:49:37.048807+00","2016-08-01 14:49:37.048807+00"
1189,21,608,"New Conversation on 07/29",FALSE,TRUE,"2016-08-03 14:52:52.557671+00","2016-07-29 17:29:01.038313+00"
1208,67,618,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 14:49:55.343491+00","2016-08-01 14:49:55.343491+00"
1209,67,618,"New Conversation on 08/01",TRUE,TRUE,"2016-08-01 14:52:51.333279+00","2016-08-01 14:50:17.488662+00"
1079,67,575,"New Conversation on 07/27",TRUE,TRUE,"2016-07-29 19:00:29.402092+00","2016-07-27 18:27:44.33697+00"
1131,28,531,"Meeting today",FALSE,TRUE,"2016-07-28 20:53:26.941361+00","2016-07-28 20:53:22.128301+00"
1108,16,584,"New Conversation on 07/28",FALSE,TRUE,"2016-08-02 15:36:03.361343+00","2016-07-28 14:47:28.82986+00"
1104,49,563,"New Conversation on 07/28",TRUE,TRUE,"2016-08-26 04:15:15.480545+00","2016-07-28 13:51:23.879014+00"
1255,63,311,"New Convo 2016-08-01 at 22:57:28.715",FALSE,TRUE,"2016-08-04 17:54:23.546768+00","2016-08-01 22:59:21.639776+00"
1248,28,196,"New Convo 2016-08-01 at 20:02:28.141",FALSE,TRUE,"2016-08-01 20:05:27.646132+00","2016-08-01 20:04:20.907118+00"
1253,28,196,"New Convo 2016-08-01 at 21:53:36.513",FALSE,TRUE,"2016-08-01 23:29:28.415532+00","2016-08-01 21:55:29.380416+00"
1212,74,620,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 16:04:14.258202+00","2016-08-01 15:14:03.534064+00"
1249,28,196,"New Convo 2016-08-01 at 20:05:06.659",FALSE,TRUE,"2016-08-01 20:12:09.611935+00","2016-08-01 20:06:59.428648+00"
1340,73,669,"New Conversation on 08/04",TRUE,TRUE,"2016-08-04 19:23:07.801244+00","2016-08-04 19:23:07.801244+00"
1211,63,321,"New Conversation on 08/01",FALSE,TRUE,"2016-08-01 21:55:50.254462+00","2016-08-01 15:04:14.550989+00"
1294,21,82,"Updated ARS Referral",FALSE,TRUE,"2016-08-02 22:11:55.710215+00","2016-08-02 22:11:55.710215+00"
1257,28,52,"New Convo 2016-08-01 at 23:29:25.457",FALSE,TRUE,"2016-08-01 23:32:39.818272+00","2016-08-01 23:31:18.410703+00"
1031,67,560,"Test Message",TRUE,TRUE,"2016-08-18 21:26:07.763848+00","2016-07-26 17:09:34.592807+00"
1276,74,620,"New Convo 2016-08-02 at 16:11:28.421",FALSE,TRUE,"2016-08-11 14:43:14.103034+00","2016-08-02 16:13:22.28157+00"
993,64,547,"Call me",TRUE,TRUE,"2016-08-16 23:07:57.32116+00","2016-07-21 16:38:49.911628+00"
1127,70,592,"New Conversation on 07/28",TRUE,TRUE,"2016-08-12 16:10:02.099434+00","2016-07-28 20:35:30.227132+00"
1275,28,52,"New Convo 2016-08-02 at 16:09:19.174",FALSE,TRUE,"2016-08-02 17:05:07.684629+00","2016-08-02 16:11:13.031848+00"
650,21,220,"New Convo 2016-06-18 at 01:45:02.816",FALSE,TRUE,"2016-08-03 14:51:55.086474+00","2016-06-18 01:45:57.895623+00"
1297,28,196,"New Convo 2016-08-02 at 22:48:01.747",FALSE,TRUE,"2016-08-03 00:28:49.163951+00","2016-08-02 22:49:55.96427+00"
1298,28,149,"Your book",FALSE,TRUE,"2016-08-03 00:30:41.317315+00","2016-08-03 00:30:32.313728+00"
1295,21,82,"Updated ARS Referral",FALSE,TRUE,"2016-08-03 14:51:51.239138+00","2016-08-02 22:12:17.981541+00"
1296,70,656,"New Conversation on 08/02",TRUE,TRUE,"2016-08-18 19:13:49.301803+00","2016-08-02 22:45:00.131452+00"
1314,63,439,"New Convo 2016-08-03 at 22:25:32.601",FALSE,TRUE,"2016-08-04 14:14:36.684531+00","2016-08-03 22:27:28.10034+00"
1316,28,120,"New Convo 2016-08-04 at 01:28:09.868",FALSE,TRUE,"2016-08-04 15:00:54.279454+00","2016-08-04 01:30:05.529896+00"
1315,63,439,"Teandre Johnsons New Cell",FALSE,TRUE,"2016-08-04 14:46:30.261993+00","2016-08-03 22:49:23.730069+00"
1341,73,670,"New Conversation on 08/04",TRUE,TRUE,"2016-08-04 19:26:47.357939+00","2016-08-04 19:26:47.357939+00"
1342,73,671,"New Conversation on 08/04",TRUE,TRUE,"2016-08-04 19:29:24.501066+00","2016-08-04 19:29:24.501066+00"
693,21,211,"New Convo 2016-06-24 at 12:29:52.544",FALSE,TRUE,"2016-06-24 19:10:14.352048+00","2016-06-24 12:30:55.866461+00"
731,58,244,"Call Me",FALSE,TRUE,"2016-07-08 14:42:20.646376+00","2016-06-29 15:53:12.94597+00"
656,24,370,"orp missed group/positive ua ",TRUE,TRUE,"2016-06-20 17:54:54.139967+00","2016-06-20 17:54:54.139967+00"
664,54,374,"Approved Travel",TRUE,TRUE,"2016-06-22 19:50:41.345576+00","2016-06-21 13:22:41.586232+00"
678,54,265,"New Convo 2016-06-22 at 04:05:03.881",TRUE,FALSE,"2016-06-24 20:03:22.862111+00","2016-06-22 04:06:04.198429+00"
680,28,57,"Individual appt.",FALSE,TRUE,"2016-06-22 20:55:30.876451+00","2016-06-22 20:55:28.519936+00"
679,28,100,"New Convo 2016-06-22 at 18:56:26.885",FALSE,TRUE,"2016-06-22 21:18:47.035029+00","2016-06-22 18:57:27.993021+00"
658,64,372,"Call Case Manager ASAP",FALSE,TRUE,"2016-06-20 19:09:33.738533+00","2016-06-20 19:06:58.447286+00"
681,28,48,"Next Court Date",FALSE,TRUE,"2016-06-23 00:27:27.559289+00","2016-06-23 00:27:03.184949+00"
659,28,196,"New Convo 2016-06-20 at 19:56:09.791",FALSE,TRUE,"2016-06-20 19:59:33.777401+00","2016-06-20 19:57:08.392122+00"
657,64,371,"Call back ASAP",FALSE,TRUE,"2016-06-23 15:15:12.009734+00","2016-06-20 18:59:53.955841+00"
660,28,51,"New Convo 2016-06-20 at 19:56:42.595",FALSE,TRUE,"2016-06-20 20:00:44.77033+00","2016-06-20 19:57:41.196341+00"
722,56,409,"Court Hearing",TRUE,TRUE,"2016-06-29 13:07:16.601279+00","2016-06-29 13:07:16.601279+00"
713,56,402,"Court Hearing",FALSE,TRUE,"2016-06-28 18:23:07.994868+00","2016-06-28 18:23:07.994868+00"
661,28,51,"New Convo 2016-06-20 at 20:01:03.672",FALSE,TRUE,"2016-06-20 21:03:16.584948+00","2016-06-20 20:02:02.277031+00"
682,28,48,"New Convo 2016-06-23 at 00:28:44.550",FALSE,TRUE,"2016-06-23 15:44:29.376467+00","2016-06-23 00:29:45.95309+00"
720,56,407,"Court Hearing",FALSE,TRUE,"2016-06-29 12:54:43.996078+00","2016-06-29 12:54:43.996078+00"
723,56,407,"Court Hearing",FALSE,TRUE,"2016-06-29 13:09:28.749687+00","2016-06-29 13:09:28.749687+00"
677,21,106,"New Convo 2016-06-22 at 00:48:34.582",FALSE,TRUE,"2016-06-23 16:12:36.694272+00","2016-06-22 00:49:34.724801+00"
665,56,375,"Check-Ins",TRUE,TRUE,"2016-06-21 13:54:34.577577+00","2016-06-21 13:54:34.577577+00"
724,56,407,"Court Hearing",TRUE,TRUE,"2016-06-29 13:10:33.151022+00","2016-06-29 13:10:33.151022+00"
337,20,24,"Schedule Appointment",FALSE,TRUE,"2016-05-17 16:10:24.25237+00","2016-05-16 18:18:31.508989+00"
666,24,83,"REQUESTING REVOCATION",TRUE,TRUE,"2016-06-21 15:49:53.616348+00","2016-06-21 15:49:53.616348+00"
667,59,376,"Appointment",TRUE,TRUE,"2016-06-21 16:29:26.738265+00","2016-06-21 16:28:46.164962+00"
670,44,379,"Hello",FALSE,TRUE,"2016-06-21 18:44:36.98916+00","2016-06-21 18:39:17.666765+00"
669,59,378,"Brendan Aune",TRUE,TRUE,"2016-06-21 18:53:33.31568+00","2016-06-21 18:10:44.759188+00"
652,63,315,"MIssed UA Calls",FALSE,TRUE,"2016-06-28 16:28:30.115724+00","2016-06-20 16:31:44.16969+00"
663,63,323,"Bosses note for missed UA",FALSE,TRUE,"2016-06-28 16:28:37.355295+00","2016-06-20 22:10:52.806668+00"
662,63,373,"Missed Intake Appointment",FALSE,TRUE,"2016-06-28 16:29:00.427797+00","2016-06-20 20:36:53.168343+00"
668,56,377,"Check-Ins",TRUE,TRUE,"2016-08-17 13:46:46.023406+00","2016-06-21 16:51:54.607301+00"
673,58,381,"Appt",FALSE,TRUE,"2016-06-21 20:15:52.144075+00","2016-06-21 19:47:31.237884+00"
740,22,427,"HOUSING",FALSE,TRUE,"2016-06-30 13:04:49.580892+00","2016-06-29 18:39:09.882313+00"
687,24,387,"test",TRUE,TRUE,"2016-06-23 19:08:34.664143+00","2016-06-23 19:08:34.664143+00"
718,21,144,"ARS Info",FALSE,TRUE,"2016-08-03 14:52:40.65547+00","2016-06-28 21:25:55.880917+00"
655,56,369,"Check-Ins",TRUE,TRUE,"2016-07-13 14:19:42.273314+00","2016-06-20 17:38:26.128824+00"
698,21,211,"Appointment ",FALSE,TRUE,"2016-06-27 19:32:27.016745+00","2016-06-24 19:11:08.963148+00"
684,28,48,"New Convo 2016-06-23 at 15:44:13.520",FALSE,TRUE,"2016-06-23 19:24:53.914614+00","2016-06-23 15:45:15.738344+00"
683,64,385,"Graduation Review Board",TRUE,TRUE,"2016-06-23 19:42:08.738719+00","2016-06-23 15:14:48.068293+00"
688,64,388,"Call",FALSE,TRUE,"2016-06-23 20:21:58.475847+00","2016-06-23 20:09:49.483099+00"
676,44,384,"Hello",FALSE,TRUE,"2016-08-11 17:31:17.770731+00","2016-06-21 23:53:09.347093+00"
672,63,327,"Missed Check In Appointment",FALSE,TRUE,"2016-06-28 16:45:25.615005+00","2016-06-21 19:39:11.644207+00"
686,44,172,"New Convo 2016-06-23 at 18:37:22.684",FALSE,TRUE,"2016-06-23 21:27:17.963146+00","2016-06-23 18:38:25.055701+00"
685,14,386,"Making Contact",FALSE,TRUE,"2016-06-28 18:01:07.345374+00","2016-06-23 16:28:01.823208+00"
701,28,196,"New Convo 2016-06-27 at 19:58:24.729",FALSE,TRUE,"2016-06-27 21:20:26.940529+00","2016-06-27 19:59:32.269868+00"
691,21,106,"New Convo 2016-06-23 at 22:29:32.224",FALSE,TRUE,"2016-06-24 14:48:00.151065+00","2016-06-23 22:30:34.79879+00"
725,56,410,"Court Hearing",TRUE,TRUE,"2016-06-29 13:17:25.578416+00","2016-06-29 13:17:25.578416+00"
726,56,222,"Check-Ins",TRUE,TRUE,"2016-06-29 13:24:59.8301+00","2016-06-29 13:24:59.8301+00"
694,59,392,"Contact",TRUE,TRUE,"2016-08-18 18:43:40.453099+00","2016-06-24 15:33:27.757896+00"
696,59,394,"Contact",TRUE,TRUE,"2016-06-24 18:10:20.24735+00","2016-06-24 18:10:20.24735+00"
735,66,416,"Test",FALSE,TRUE,"2016-07-20 15:55:04.754716+00","2016-06-29 16:15:01.131515+00"
714,56,403,"Court Hearing",TRUE,TRUE,"2016-06-28 18:29:45.965198+00","2016-06-28 18:29:45.965198+00"
702,21,106,"Appointment",FALSE,TRUE,"2016-06-28 18:33:27.549901+00","2016-06-27 20:04:34.028168+00"
705,21,41,"appointments",FALSE,TRUE,"2016-06-28 18:33:37.557851+00","2016-06-27 23:24:57.728848+00"
707,28,64,"New Convo 2016-06-27 at 23:37:56.190",FALSE,TRUE,"2016-06-27 23:47:03.79462+00","2016-06-27 23:39:03.926946+00"
710,21,401,"Appointment",FALSE,TRUE,"2016-06-28 18:33:51.202954+00","2016-06-28 16:33:18.77218+00"
708,56,399,"UA Result",TRUE,TRUE,"2016-06-28 12:51:50.296783+00","2016-06-28 12:51:50.296783+00"
706,64,388,"New Convo 2016-06-27 at 23:29:02.479",FALSE,TRUE,"2016-07-01 14:52:09.796566+00","2016-06-27 23:30:10.208021+00"
715,28,404,"Appt. today",FALSE,TRUE,"2016-06-28 18:50:24.027529+00","2016-06-28 18:50:20.942527+00"
704,56,398,"Assessment",FALSE,TRUE,"2016-06-27 21:58:26.921588+00","2016-06-27 21:57:41.168202+00"
711,63,327,"Follow Up on Missed Appointmen",FALSE,TRUE,"2016-07-05 19:32:54.797194+00","2016-06-28 16:49:38.172704+00"
717,56,398,"Assessment",TRUE,TRUE,"2016-06-28 21:49:36.04745+00","2016-06-28 20:58:50.971598+00"
730,28,100,"New Convo 2016-06-29 at 15:50:49.842",FALSE,TRUE,"2016-06-29 16:24:54.213026+00","2016-06-29 15:51:59.717642+00"
728,67,413,"PIN",FALSE,TRUE,"2016-06-29 15:45:38.703864+00","2016-06-29 15:45:25.053994+00"
727,58,412,"Follow up",FALSE,TRUE,"2016-06-29 15:59:11.929247+00","2016-06-29 15:44:22.681348+00"
651,58,366,"Test",FALSE,TRUE,"2016-06-29 16:09:54.547377+00","2016-06-20 16:27:24.002472+00"
719,63,334,"Missed Appointment",FALSE,TRUE,"2016-06-29 16:10:16.528278+00","2016-06-28 22:13:13.00918+00"
690,54,390,"New Case Filed",TRUE,TRUE,"2016-07-18 14:12:06.1966+00","2016-06-23 20:44:59.520481+00"
674,58,382,"Appt",FALSE,TRUE,"2016-06-29 16:22:43.735611+00","2016-06-21 20:17:33.603372+00"
741,59,428,"Contact",TRUE,TRUE,"2016-06-30 13:58:28.370999+00","2016-06-29 19:08:46.065147+00"
745,67,431,"Call",FALSE,TRUE,"2016-06-30 22:59:37.190173+00","2016-06-30 14:26:09.94761+00"
738,33,426,"drug test",TRUE,TRUE,"2016-06-29 18:16:14.005925+00","2016-06-29 18:15:29.630383+00"
736,67,413,"New Convo 2016-06-29 at 16:46:10.402",FALSE,TRUE,"2016-06-29 18:28:23.435301+00","2016-06-29 16:47:20.326004+00"
743,67,430,"UA/Camping",FALSE,TRUE,"2016-06-30 23:00:12.254951+00","2016-06-29 21:05:27.19283+00"
1038,63,561,"Testing",FALSE,TRUE,"2016-07-27 15:17:21.906334+00","2016-07-26 19:07:27.630861+00"
739,67,413,"New Convo 2016-06-29 at 18:27:26.238",FALSE,TRUE,"2016-06-29 19:50:42.420171+00","2016-06-29 18:28:36.25082+00"
733,58,412,"New Convo 2016-06-29 at 16:09:08.557",FALSE,TRUE,"2016-07-08 14:39:22.097869+00","2016-06-29 16:10:18.447827+00"
699,59,396,"Contact",TRUE,TRUE,"2016-07-26 18:58:14.33061+00","2016-06-24 20:55:19.14741+00"
729,44,414,"Hey Marilee",FALSE,TRUE,"2016-07-07 21:37:43.378384+00","2016-06-29 15:47:22.153988+00"
737,67,425,"Update",FALSE,TRUE,"2016-06-30 22:59:56.26253+00","2016-06-29 17:53:43.698353+00"
746,63,312,"Missed UA Call",FALSE,TRUE,"2016-06-30 17:40:12.519338+00","2016-06-30 15:21:21.687623+00"
703,14,348,"Tuesday's appointment. ",TRUE,TRUE,"2016-07-27 14:48:30.29642+00","2016-06-27 20:32:43.015019+00"
716,23,405,"Appointment",TRUE,TRUE,"2016-07-29 19:25:42.11017+00","2016-06-28 19:23:06.778018+00"
654,58,368,"Missed Appt",FALSE,TRUE,"2016-07-08 14:41:36.479664+00","2016-06-20 17:00:09.909365+00"
732,67,415,"Intake",FALSE,TRUE,"2016-06-30 22:59:21.502889+00","2016-06-29 15:58:31.895492+00"
734,58,260,"New Convo 2016-06-29 at 16:09:08.557",FALSE,TRUE,"2016-07-01 16:34:08.773049+00","2016-06-29 16:10:18.447827+00"
1039,49,562,"number verification",TRUE,TRUE,"2016-08-23 03:30:42.723089+00","2016-07-26 19:12:57.133901+00"
742,58,429,"Test",FALSE,TRUE,"2016-07-08 14:40:49.329151+00","2016-06-29 19:21:18.192542+00"
653,58,367,"Appt",FALSE,TRUE,"2016-07-08 14:42:39.31684+00","2016-06-20 16:53:59.883164+00"
721,56,408,"Court Hearing",TRUE,TRUE,"2016-07-13 14:39:59.230376+00","2016-06-29 13:01:05.834341+00"
697,42,346,"reminder",TRUE,TRUE,"2016-08-15 18:51:28.232508+00","2016-06-24 18:50:59.731221+00"
692,64,391,"Test",TRUE,TRUE,"2016-08-22 20:04:02.328429+00","2016-06-23 22:49:19.144986+00"
594,59,294,"Attempt appointment",TRUE,TRUE,"2016-07-26 16:54:14.484779+00","2016-06-13 21:22:53.564728+00"
671,59,380,"Contact",FALSE,TRUE,"2016-07-26 18:29:22.457168+00","2016-06-21 19:03:25.516051+00"
709,59,400,"Contact",TRUE,TRUE,"2016-08-01 14:53:33.465404+00","2016-06-28 14:25:43.510626+00"
675,59,383,"Isi Manu",FALSE,TRUE,"2016-06-21 22:44:26.301607+00","2016-06-21 22:43:57.089924+00"
689,64,389,"Call.",TRUE,TRUE,"2016-08-16 18:04:41.443141+00","2016-06-23 20:23:37.084366+00"
695,14,393,"Making Contact",TRUE,TRUE,"2016-08-17 18:26:02.916051+00","2016-06-24 16:41:05.300401+00"
819,28,120,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 23:19:15.259139+00","2016-07-07 23:18:57.366155+00"
777,22,447,"TASC INFO ",FALSE,TRUE,"2016-07-05 21:43:26.994395+00","2016-07-05 21:42:48.309692+00"
764,63,439,"Testing",FALSE,TRUE,"2016-07-01 17:35:46.572622+00","2016-07-01 17:04:15.734519+00"
799,28,57,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 15:58:11.439786+00","2016-07-07 15:57:44.616682+00"
750,58,432,"Probation",FALSE,TRUE,"2016-06-30 17:28:40.777215+00","2016-06-30 17:07:09.776995+00"
748,63,331,"Testing",FALSE,TRUE,"2016-06-30 17:40:27.810585+00","2016-06-30 16:26:42.599343+00"
841,63,440,"Missed UA Calls",FALSE,TRUE,"2016-07-13 15:30:16.330259+00","2016-07-11 15:08:44.247345+00"
823,54,473,"Check in",TRUE,TRUE,"2016-07-08 14:58:42.79517+00","2016-07-08 14:57:05.602573+00"
753,63,311,"Testing",FALSE,TRUE,"2016-06-30 19:59:38.806902+00","2016-06-30 17:54:37.753195+00"
755,28,196,"Holiday",FALSE,TRUE,"2016-06-30 20:38:27.725881+00","2016-06-30 20:37:55.820245+00"
800,28,58,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 16:00:16.30101+00","2016-07-07 15:59:58.416775+00"
757,63,433,"Testing",FALSE,TRUE,"2016-06-30 21:37:45.330034+00","2016-06-30 21:00:46.765574+00"
778,59,449,"Appointment",FALSE,TRUE,"2016-07-06 14:39:58.087648+00","2016-07-06 14:39:58.087648+00"
813,64,468,"Call me",FALSE,TRUE,"2016-08-12 14:52:17.3312+00","2016-07-07 21:03:44.319555+00"
756,28,196,"New Convo 2016-06-30 at 20:38:08.270",FALSE,TRUE,"2016-07-01 03:55:33.391597+00","2016-06-30 20:39:19.682932+00"
747,58,262,"New Convo 2016-06-30 at 16:15:32.264",FALSE,TRUE,"2016-07-01 14:01:52.234294+00","2016-06-30 16:16:43.441372+00"
779,43,450,"Eval appt",TRUE,TRUE,"2016-08-02 16:56:17.826452+00","2016-07-06 14:43:14.852786+00"
827,59,478,"Contact",FALSE,TRUE,"2016-07-28 21:23:08.661851+00","2016-07-08 16:08:49.568549+00"
988,28,533,"New Convo 2016-07-20 at 22:56:31.198",FALSE,TRUE,"2016-07-21 00:02:29.298442+00","2016-07-20 22:58:08.525093+00"
829,43,480,"darren",TRUE,TRUE,"2016-07-18 16:08:21.949104+00","2016-07-08 17:54:18.948646+00"
811,22,466,"ADDRESS VERIFICATION ",FALSE,TRUE,"2016-07-07 21:47:46.980388+00","2016-07-07 20:01:47.348429+00"
789,56,256,"Check-Ins",TRUE,TRUE,"2016-07-06 22:21:36.007458+00","2016-07-06 22:21:36.007458+00"
768,59,442,"Contact",TRUE,TRUE,"2016-07-07 16:33:48.273818+00","2016-07-01 21:41:23.739564+00"
758,67,435,"ARS",TRUE,TRUE,"2016-08-25 21:53:22.16646+00","2016-06-30 21:43:21.642622+00"
790,56,456,"Check-Ins",TRUE,TRUE,"2016-07-06 22:29:53.839296+00","2016-07-06 22:29:53.839296+00"
791,56,402,"Check-Ins",TRUE,TRUE,"2016-07-06 22:35:53.622107+00","2016-07-06 22:35:53.622107+00"
783,22,453,"TEST",FALSE,TRUE,"2016-07-07 21:47:51.880926+00","2016-07-06 17:15:30.191732+00"
804,22,460,"APPOINTMENT REMINDER ",FALSE,TRUE,"2016-07-07 21:47:56.67411+00","2016-07-07 17:26:14.226709+00"
792,56,457,"Missed UA",TRUE,TRUE,"2016-07-07 13:11:04.105885+00","2016-07-07 13:11:04.105885+00"
810,54,465,"CHECK - IN",FALSE,TRUE,"2016-07-09 11:19:57.948442+00","2016-07-07 19:55:59.525112+00"
840,63,320,"Appointment Reminder",FALSE,TRUE,"2016-07-13 14:22:35.557892+00","2016-07-11 14:39:17.93061+00"
773,67,445,"Call",TRUE,TRUE,"2016-07-05 19:31:17.136664+00","2016-07-05 19:30:52.345685+00"
749,63,332,"ARS Sent to HOH",FALSE,TRUE,"2016-07-05 19:32:38.934672+00","2016-06-30 16:59:07.655194+00"
771,63,443,"Testing",FALSE,TRUE,"2016-07-05 19:33:06.246599+00","2016-07-05 15:16:49.019387+00"
761,63,321,"Testing",FALSE,TRUE,"2016-07-05 19:33:15.983609+00","2016-07-01 15:03:16.65854+00"
751,63,329,"FTR Appointment",FALSE,TRUE,"2016-07-05 19:33:38.229688+00","2016-06-30 17:25:15.15248+00"
766,63,334,"New Convo 2016-07-01 at 20:18:58.514",FALSE,TRUE,"2016-07-05 19:33:48.984271+00","2016-07-01 20:20:11.187957+00"
765,63,440,"Testing",FALSE,TRUE,"2016-07-05 19:33:59.429798+00","2016-07-01 18:45:04.458989+00"
816,22,470,"APPOINTMENT REMINDER ",FALSE,TRUE,"2016-08-11 18:08:44.350646+00","2016-07-07 22:08:39.540077+00"
793,24,458,"court date",FALSE,TRUE,"2016-07-07 13:21:47.354918+00","2016-07-07 13:21:47.354918+00"
770,24,458,"done",FALSE,TRUE,"2016-07-07 13:22:16.933982+00","2016-07-03 23:48:21.888913+00"
775,63,341,"Altered Drug Test",FALSE,TRUE,"2016-07-07 17:30:16.849153+00","2016-07-05 19:47:00.088737+00"
769,63,311,"New Convo 2016-07-03 at 23:01:40.163",FALSE,TRUE,"2016-07-07 14:21:04.00694+00","2016-07-03 23:02:55.542865+00"
774,63,332,"Reminder to test",FALSE,TRUE,"2016-07-07 14:21:16.806769+00","2016-07-05 19:35:02.283615+00"
812,64,467,"Call me",TRUE,TRUE,"2016-08-16 18:02:05.616921+00","2016-07-07 21:01:04.215665+00"
796,28,55,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 15:55:58.261821+00","2016-07-07 15:54:54.864758+00"
797,28,56,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 15:56:45.518435+00","2016-07-07 15:56:28.043394+00"
780,54,448,"Check In",TRUE,TRUE,"2016-07-12 13:23:15.512328+00","2016-07-06 15:14:40.832538+00"
798,28,100,"Tx Plan Update Winner",FALSE,TRUE,"2016-07-07 15:57:22.86973+00","2016-07-07 15:57:06.263553+00"
805,21,217,"New Convo 2016-07-07 at 18:12:15.548",FALSE,TRUE,"2016-08-03 14:52:09.40527+00","2016-07-07 18:13:35.816696+00"
802,14,348,"New Convo 2016-07-07 at 16:41:54.413",FALSE,TRUE,"2016-07-08 13:42:52.560804+00","2016-07-07 16:43:14.60048+00"
839,63,341,"Appointment Reminder",FALSE,TRUE,"2016-07-11 19:46:50.088854+00","2016-07-11 14:31:54.324554+00"
763,59,438,"Contact",TRUE,TRUE,"2016-08-11 21:56:12.329516+00","2016-07-01 16:12:43.959738+00"
808,54,463,"Check in",TRUE,TRUE,"2016-07-07 19:38:11.647958+00","2016-07-07 19:38:11.647958+00"
817,63,334,"New TASC Pin Number",FALSE,TRUE,"2016-07-08 14:09:24.746417+00","2016-07-07 22:26:41.637596+00"
834,66,485,"Schedule an apt",FALSE,TRUE,"2016-08-23 15:05:53.464873+00","2016-07-08 22:10:49.856276+00"
831,66,461,"TASC Today",TRUE,TRUE,"2016-08-23 15:32:14.114511+00","2016-07-08 19:41:14.965278+00"
815,63,334,"New Convo 2016-07-07 at 21:33:00.610",FALSE,TRUE,"2016-07-07 22:24:13.802726+00","2016-07-07 21:34:21.055003+00"
803,63,440,"Missed UA Call",FALSE,TRUE,"2016-07-07 22:24:28.689346+00","2016-07-07 17:09:45.13127+00"
787,43,455,"contact",TRUE,TRUE,"2016-07-08 17:55:22.962274+00","2016-07-06 20:30:45.411174+00"
814,22,469,"REMINDER",FALSE,TRUE,"2016-07-07 21:47:34.195438+00","2016-07-07 21:28:05.01122+00"
794,22,459,"APPOINTMENT REMINDER",FALSE,TRUE,"2016-07-07 21:47:41.86374+00","2016-07-07 14:18:09.9794+00"
786,,,"New Convo 2016-07-06 at 20:14:49.317",FALSE,FALSE,"2016-07-06 20:16:08.416736+00","2016-07-06 20:16:08.40725+00"
820,28,48,"CC group reminder",FALSE,TRUE,"2016-07-11 15:44:58.399125+00","2016-07-08 11:11:03.35147+00"
821,14,472,"Making contact",FALSE,TRUE,"2016-07-08 14:21:35.965278+00","2016-07-08 14:21:32.736875+00"
807,54,462,"CHECK - IN",FALSE,TRUE,"2016-07-07 19:30:58.511513+00","2016-07-07 19:30:58.511513+00"
795,58,262,"New Convo 2016-07-07 at 14:52:16.346",FALSE,TRUE,"2016-07-08 14:40:40.273534+00","2016-07-07 14:53:36.435091+00"
752,58,432,"New Convo 2016-06-30 at 17:29:10.727",FALSE,TRUE,"2016-07-08 18:55:41.375422+00","2016-06-30 17:30:21.969032+00"
784,56,454,"Counseling",FALSE,TRUE,"2016-08-10 21:58:46.505467+00","2016-07-06 17:58:21.950539+00"
822,54,168,"CHECK - IN",TRUE,TRUE,"2016-07-27 18:06:58.2886+00","2016-07-08 14:46:28.642161+00"
806,66,461,"TEST",FALSE,TRUE,"2016-07-08 19:40:13.202958+00","2016-07-07 19:25:59.719278+00"
754,59,434,"Contact",FALSE,TRUE,"2016-07-26 18:20:09.682591+00","2016-06-30 20:11:03.694809+00"
818,59,471,"Contact",FALSE,TRUE,"2016-07-07 22:32:54.487491+00","2016-07-07 22:28:06.981714+00"
836,56,487,"UA Result",FALSE,TRUE,"2016-07-11 13:30:22.979896+00","2016-07-11 13:30:22.979896+00"
837,56,487,"UA Result",TRUE,TRUE,"2016-07-11 13:32:03.100406+00","2016-07-11 13:32:03.100406+00"
826,22,477,"MISSED APPOINTMENT",FALSE,TRUE,"2016-07-11 13:49:06.652707+00","2016-07-08 15:48:30.765337+00"
830,67,481,"Hours",TRUE,TRUE,"2016-08-25 17:12:32.864281+00","2016-07-08 19:09:49.549605+00"
828,22,479,"TASC INFORMATION ",FALSE,TRUE,"2016-07-29 14:42:35.228743+00","2016-07-08 16:53:18.870708+00"
843,59,489,"Contact",FALSE,TRUE,"2016-08-09 17:46:39.388718+00","2016-07-11 15:27:09.933385+00"
